2024-09-01 15:47:59,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $64
2024-09-01 15:48:00,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:48:00,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:48:02,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $60
2024-09-01 15:48:02,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $74
2024-09-01 15:48:03,RCV,receiver_address $0099,beacon_id $604A,beacon_rssi $18
2024-09-01 15:48:03,RCV,receiver_address $0099,beacon_id $603F,beacon_rssi $26
2024-09-01 15:48:05,RCV,receiver_address $0003,beacon_id $604A,beacon_rssi $60
2024-09-01 15:48:05,RCV,receiver_address $0003,beacon_id $603F,beacon_rssi $74
2024-09-01 15:48:09,RCV,0003,604A,59
2024-09-01 15:48:09,RCV,0003,603F,76
2024-09-01 15:48:33,RCV,0003,604A,60
2024-09-01 15:48:33,RCV,0003,603F,71
2024-09-01 15:49:00,RCV,0003,604A,66
2024-09-01 15:49:00,RCV,0003,603F,76
2024-09-01 15:49:53,RCV,0003,603F,72
2024-09-01 15:49:53,RCV,0003,604A,67
2024-09-01 15:49:53,RCV,0099,603F,27
2024-09-01 15:49:53,RCV,0099,604A,18
2024-09-01 15:49:54,RCV,0003,604A,72
2024-09-01 15:49:54,RCV,0003,603F,64
2024-09-01 15:49:54,RCV,0099,604A,18
2024-09-01 15:49:54,RCV,0099,603F,27
2024-09-01 15:53:17,RCV,0003,603F,77
2024-09-01 15:53:17,RCV,0003,604A,66
2024-09-01 15:53:17,RCV,0099,603F,36
2024-09-01 15:53:17,RCV,0099,604A,27
2024-09-01 15:53:19,RCV,0003,604A,71
2024-09-01 15:53:19,RCV,0003,603F,77
2024-09-01 15:53:20,RCV,0099,603F,36
2024-09-01 15:53:20,RCV,0099,604A,27
2024-09-01 15:53:22,RCV,0003,604A,59
2024-09-01 15:53:22,RCV,0003,603F,77
2024-09-01 15:53:23,RCV,0099,603F,40
2024-09-01 15:53:23,RCV,0099,604A,23
2024-09-01 15:53:25,RCV,0003,604A,65
2024-09-01 15:53:25,RCV,0003,603F,71
2024-09-01 15:53:26,RCV,0099,603F,42
2024-09-01 15:53:26,RCV,0099,604A,25
2024-09-01 15:53:28,RCV,0099,603F,42
2024-09-01 15:53:28,RCV,0099,604A,25
2024-09-01 15:53:29,RCV,0003,603F,70
2024-09-01 15:53:29,RCV,0003,604A,65
2024-09-01 15:53:31,RCV,0003,604A,63
2024-09-01 15:53:31,RCV,0003,603F,70
2024-09-01 15:53:32,RCV,0099,604A,41
2024-09-01 15:53:32,RCV,0099,603F,42
2024-09-01 15:53:34,RCV,0003,604A,58
2024-09-01 15:53:34,RCV,0003,603F,64
2024-09-01 15:53:35,RCV,0099,603F,40
2024-09-01 15:53:35,RCV,0099,604A,36
2024-09-01 15:53:37,RCV,0003,604A,58
2024-09-01 15:53:37,RCV,0003,603F,69
2024-09-01 15:53:38,RCV,0099,603F,38
2024-09-01 15:53:38,RCV,0099,604A,36
2024-09-01 15:53:40,RCV,0003,604A,58
2024-09-01 15:53:40,RCV,0003,603F,69
2024-09-01 15:53:41,RCV,0099,603F,38
2024-09-01 15:53:41,RCV,0099,604A,58
2024-09-01 15:53:43,RCV,0099,603F,38
2024-09-01 15:53:43,RCV,0099,604A,58
2024-09-01 15:53:44,RCV,0003,604A,64
2024-09-01 15:53:44,RCV,0003,603F,69
2024-09-01 15:53:46,RCV,0003,604A,57
2024-09-01 15:53:46,RCV,0003,603F,69
2024-09-01 15:53:47,RCV,0099,604A,33
2024-09-01 15:53:47,RCV,0099,603F,38
2024-09-01 15:53:49,RCV,0003,604A,57
2024-09-01 15:53:49,RCV,0003,603F,63
2024-09-01 15:53:50,RCV,0099,603F,39
2024-09-01 15:53:50,RCV,0099,604A,33
2024-09-01 15:53:52,RCV,0003,603F,73
2024-09-01 15:53:52,RCV,0003,604A,57
2024-09-01 15:53:53,RCV,0099,603F,39
2024-09-01 15:53:53,RCV,0099,604A,63
2024-09-01 15:53:55,RCV,0003,604A,59
2024-09-01 15:53:55,RCV,0003,603F,73
2024-09-01 15:53:56,RCV,0099,603F,39
2024-09-01 15:53:56,RCV,0099,604A,63
2024-09-01 15:53:58,RCV,0003,603F,67
2024-09-01 15:53:58,RCV,0003,604A,59
2024-09-01 15:53:59,RCV,0099,603F,39
2024-09-01 15:53:59,RCV,0099,604A,63
2024-09-01 15:54:01,RCV,0003,604A,65
2024-09-01 15:54:01,RCV,0003,603F,64
2024-09-01 15:54:02,RCV,0099,603F,39
2024-09-01 15:54:02,RCV,0099,604A,32
2024-09-01 15:54:04,RCV,0099,604A,40
2024-09-01 15:54:04,RCV,0099,603F,39
2024-09-01 15:54:05,RCV,0003,603F,65
